Time,Heat value
10/16/21 3:49,1926.8988
10/16/21 3:54,1914.2681
10/16/21 3:59,1908.6205
10/16/21 4:04,1909.9532
10/16/21 4:09,1919.7657
10/16/21 4:14,1940.48
10/16/21 4:19,1909.1486
10/16/21 4:24,1884.1069
10/16/21 4:29,1859.1184
10/16/21 4:34,1832.4102
10/16/21 4:39,1874.3159
10/16/21 4:44,1907.8298
10/16/21 4:49,1867.7382
10/16/21 4:54,1841.3646
10/16/21 4:59,1819.6008
10/16/21 5:04,1797.5739
10/16/21 5:09,1774.6614
10/16/21 5:14,1752.1455
10/16/21 5:19,1781.2675
10/16/21 5:24,1902.3021
10/16/21 5:29,1873.113
10/16/21 5:34,1838.8474
10/16/21 5:39,1801.3647
10/16/21 5:44,1767.5891
10/16/21 5:49,1789.9193
10/16/21 5:54,1808.0316
10/16/21 5:59,1785.2467
10/16/21 6:04,1758.3478
10/16/21 6:09,1729.647
10/16/21 6:14,1707.0297
10/16/21 6:19,1757.0492
10/16/21 6:24,1813.7524
10/16/21 6:29,1787.1809
10/16/21 6:34,1762.9535
10/16/21 6:39,1736.9713
10/16/21 6:44,1731.6085
10/16/21 6:49,1773
10/16/21 6:54,1749.691
10/16/21 6:59,1728.103
10/16/21 7:04,1708.0599
10/16/21 7:09,1753.2523
10/16/21 7:14,1751.517
10/16/21 7:19,1731.8224
10/16/21 7:24,1712.6011
10/16/21 7:29,1693.5435
10/16/21 7:34,1716.6293
10/16/21 7:39,1790.4272
10/16/21 7:44,1856.6401
10/16/21 7:49,1852.2521
10/16/21 7:54,1835.2825
10/16/21 7:59,1813.1298
10/16/21 8:04,1787.5023
10/16/21 8:09,1828.614
10/16/21 8:14,1897.9111
10/16/21 8:19,1868.8358
10/16/21 8:24,1838.4266
10/16/21 8:29,1810.8896
10/16/21 8:34,1801.8344
10/16/21 8:39,1837.5465
10/16/21 8:44,1881.2136
10/16/21 8:49,1918.6404
10/16/21 8:54,1958.3866
10/16/21 8:59,2011.3168
10/16/21 9:04,2063.187
10/16/21 9:09,2054.961
10/16/21 9:14,2049.1958
10/16/21 9:19,2043.0634
10/16/21 9:24,2038.9755
10/16/21 9:29,2079.0435
10/16/21 9:34,2149.9004
10/16/21 9:39,2228.2974
10/16/21 9:44,2222.4016
10/16/21 9:49,2228.8926
10/16/21 9:54,2221.4973
10/16/21 9:59,2258.7952
10/16/21 10:04,2302.3364
10/16/21 10:09,2328.4146
10/16/21 10:14,2341.579
10/16/21 10:19,2358.9263
10/16/21 10:24,2431.593
10/16/21 10:29,2483.4968
10/16/21 10:34,2511.9343
10/16/21 10:39,2532.3738
10/16/21 10:44,2536.212
10/16/21 10:49,2481.73
10/16/21 10:54,2434.6045
10/16/21 10:59,2424.2688
10/16/21 11:04,2403.552
10/16/21 11:09,2356.2778
10/16/21 11:14,2339.939
10/16/21 11:19,2332.1433
10/16/21 11:24,2332.768
10/16/21 11:29,2315.015
10/16/21 11:34,2307.5034
10/16/21 11:39,2294.5232
10/16/21 11:44,2284.3193
10/16/21 11:49,2372.5823
10/16/21 11:54,2538.2117
10/16/21 11:59,2489.1472
10/16/21 12:04,2434.5403
10/16/21 12:09,2383.9854
10/16/21 12:14,2379.8599
10/16/21 12:19,2405.4707
10/16/21 12:24,2390.3972
10/16/21 12:29,2350.39
10/16/21 12:34,2317.9514
10/16/21 12:39,2306.7122
10/16/21 12:44,2288.496
10/16/21 12:49,2291.55
10/16/21 12:54,2367.7625
10/16/21 12:59,2439.2063
10/16/21 13:04,2505.658
10/16/21 13:09,2564.2866
10/16/21 13:14,2616.7542
10/16/21 13:19,2666.112
10/16/21 13:24,2707.5984
10/16/21 13:29,2719.6338
10/16/21 13:34,2722.0852
10/16/21 13:39,2668.425
10/16/21 13:44,2588.1292
10/16/21 13:49,2532.5186
10/16/21 13:54,2514.57
10/16/21 13:59,2489.9941
10/16/21 14:04,2464.3662
10/16/21 14:09,2464.4614
10/16/21 14:14,2491.409
10/16/21 14:19,2509.6763
10/16/21 14:24,2504.8508
10/16/21 14:29,2489.7803
10/16/21 14:34,2493.6235
10/16/21 14:39,2479.3147
10/16/21 14:44,2464.0269
10/16/21 14:49,2445.153
10/16/21 14:54,2421.6094
10/16/21 14:59,2403.0142
10/16/21 15:04,2379.5232
10/16/21 15:09,2367.875
10/16/21 15:14,2366.185
10/16/21 15:19,2309.661
10/16/21 15:24,2258.0928
10/16/21 15:29,2221.8506
10/16/21 15:34,2191.9954
10/16/21 15:39,2149.657
10/16/21 15:44,2109.4116
10/16/21 15:49,2089.1301
10/16/21 15:54,2098.0818
10/16/21 15:59,2101.1233
10/16/21 16:04,2123.2324
10/16/21 16:09,2158.978
10/16/21 16:14,2190.7031
10/16/21 16:19,2188.8604
10/16/21 16:24,2146.1628
10/16/21 16:29,2096.8003
10/16/21 16:34,2047.9144
10/16/21 16:39,2026.9266
10/16/21 16:44,2028.7173
10/16/21 16:49,2040.869
10/16/21 16:54,2052.0476
10/16/21 16:59,2064.601
10/16/21 17:04,2075.8342
10/16/21 17:09,2088.2783
10/16/21 17:14,2151.5366
10/16/21 17:19,2170.2185
10/16/21 17:24,2128.0237
10/16/21 17:29,2085.183
10/16/21 17:34,2048.636
10/16/21 17:39,2010.4111
10/16/21 17:44,2090.9485
10/16/21 17:49,2192.179
10/16/21 17:54,2203.2954
10/16/21 17:59,2165.2915
10/16/21 18:04,2137.2163
10/16/21 18:09,2107.9387
10/16/21 18:14,2116.775
10/16/21 18:19,2138.654
10/16/21 18:24,2124.3752
10/16/21 18:29,2085.9287
10/16/21 18:34,2048.9744
10/16/21 18:39,2010.5583
10/16/21 18:44,1974.7367
10/16/21 18:49,1987.2047
10/16/21 18:54,2029.1052
10/16/21 18:59,1991.1676
10/16/21 19:04,1957.6686
10/16/21 19:09,1926.7719
10/16/21 19:14,1925.8938
10/16/21 19:19,1981.3049
10/16/21 19:24,1953.2786
10/16/21 19:29,1922.1846
10/16/21 19:34,1890.6938
10/16/21 19:39,1871.3424
10/16/21 19:44,1931.9597
10/16/21 19:49,1983.4811
10/16/21 19:54,1960.5118
10/16/21 19:59,1924.4644
10/16/21 20:04,1891.4105
10/16/21 20:09,1873.1163
10/16/21 20:14,1923.18
10/16/21 20:19,1949.9307
10/16/21 20:24,1925.0314
10/16/21 20:29,1901.8826
10/16/21 20:34,1879.2815
10/16/21 20:39,1889.3411
10/16/21 20:44,1941.0923
10/16/21 20:49,2001.0331
10/16/21 20:54,2000.423
10/16/21 20:59,1994.798
10/16/21 21:04,1987.893
10/16/21 21:09,1981.9746
10/16/21 21:14,2031.5486
10/16/21 21:19,2073.6772
10/16/21 21:24,2037.927
10/16/21 21:29,2001.506
10/16/21 21:34,1979.8885
10/16/21 21:39,1990.1934
10/16/21 21:44,2004.5956
10/16/21 21:49,2012.1621
10/16/21 21:54,2029.8479
10/16/21 21:59,2091.84
10/16/21 22:04,2147.6104
10/16/21 22:09,2178.7163
10/16/21 22:14,2169.713
10/16/21 22:19,2160.1907
10/16/21 22:24,2156.231
10/16/21 22:29,2171.3696
10/16/21 22:34,2189.653
10/16/21 22:39,2202.0015
10/16/21 22:44,2208.0125
10/16/21 22:49,2186.1318
10/16/21 22:54,2143.741
10/16/21 22:59,2102.226
10/16/21 23:04,2065.471
10/16/21 23:09,2041.9916
10/16/21 23:14,2105.9565
10/16/21 23:19,2163.373
10/16/21 23:24,2154.555
10/16/21 23:29,2130.722
10/16/21 23:34,2106.1929
10/16/21 23:39,2092.724
10/16/21 23:44,2083.8757
10/16/21 23:49,2082.329
10/16/21 23:54,2080.8835
10/16/21 23:59,2087.4878
